product_category_name,qty,freight_price,unit_price,product_score,customers,weekend,holiday,month,volume,comp_1,ps1,fp1,comp_2,ps2,fp2,comp_3,ps3,fp3,lag_price
8,11,14.59272727,157.9454545,4.1,61,8,1,8,2992,112.0,4.2,13.44,105.0,4.2,23.38571429,145.5509091,3.8,21.89727273,157.1428571
6,7,11.50285714,29.9,4.5,131,9,0,6,1200,23.99,4.3,16.27,79.99,4.1,13.36230769,58.99,3.9,16.43,29.9
8,10,15.345,219.06,4.1,54,9,1,9,3510,148.7785714,4.2,14.04111111,219.06,4.1,15.345,164.57,3.8,19.528,229.9
1,18,42.51722222,149.99,4.2,36,8,4,11,8000,149.99,4.2,42.51722222,149.99,4.2,42.51722222,109.9,3.5,15.52,154.6958824
5,6,20.32833333,49.91,4.1,46,8,1,8,19800,49.91,4.1,20.32833333,49.9,4.2,36.442,49.9,4.1,32.32,49.91
0,3,14.04333333,92.0,3.3,43,9,1,3,20944,86.9,3.9,19.98235294,92.0,3.3,14.04333333,39.99,4.0,16.46235294,92.0
3,4,18.195,84.6925,4.3,18,9,1,4,32736,89.86333333,4.2,19.87666667,129.99,4.3,23.49,35.0,4.4,14.845,97.952
6,18,13.41055556,89.99,4.1,82,8,1,8,3960,23.39740741,4.3,14.27678571,89.99,4.1,13.41055556,58.99,3.9,16.24090909,89.99
8,6,18.16833333,280.6666667,3.7,178,9,1,4,3042,105.648625,4.2,2.181647059,105.0,4.2,13.63142857,150.1333333,3.8,19.44777778,307.8333333
3,17,17.06117647,129.99,4.3,42,8,1,6,15750,99.99,4.2,13.82642857,129.99,4.3,17.06117647,129.99,4.3,17.06117647,129.99
4,122,17.66311475,69.9953271,4.1,125,8,2,1,15000,69.9953271,4.1,17.66311475,38.4,3.7,9.34,99.9,4.4,22.81923077,75.0
6,32,36.941875,122.99,4.1,127,8,1,8,5700,23.99,4.3,16.77,82.82142857,4.1,12.41857143,58.99,3.9,12.08333333,122.99
5,6,38.35166667,109.99,4.3,26,8,1,6,8000,59.9,4.1,17.67,59.9,4.2,16.26,109.99,4.3,38.35166667,109.99
7,4,18.4525,56.99,4.3,4,8,1,6,3360,56.99,4.3,18.4525,56.99,4.3,18.4525,56.99,4.3,18.4525,56.94
8,5,14.74,185.0,3.8,17,8,1,6,2856,163.0,4.2,14.265,185.0,3.8,14.74,185.0,3.8,14.74,184.95
3,2,20.78,99.99,4.2,45,9,1,3,15750,99.99,4.2,20.78,129.99,4.3,18.49,35.0,4.4,16.25615385,99.99
2,13,13.47307692,19.9,4.2,13,10,1,7,2304,19.9,4.2,13.47307692,19.9,3.9,11.85,19.9,4.2,13.47307692,19.85
1,9,48.62666667,119.99,4.2,43,9,1,7,8000,119.99,4.2,48.62666667,149.9,4.3,33.57153846,77.9,3.5,14.63857143,114.4911538
6,22,10.10318182,29.9,4.5,118,9,1,4,1200,29.9,4.5,10.10318182,79.99,4.1,14.485,58.99,3.9,16.30272727,29.9
1,4,15.84,94.9,4.0,11,8,1,5,2808,94.9,4.0,15.84,94.9,4.0,15.84,94.9,4.0,15.84,94.85
3,14,18.975,99.99,4.2,39,8,1,8,15750,99.99,4.2,18.975,116.9275,4.3,19.02125,99.99,4.2,18.975,99.99
0,8,16.35375,99.0,3.3,50,9,2,10,20944,89.9,3.9,21.57214286,99.0,3.3,16.35375,45.95,4.0,15.1,98.95
8,5,18.22,78.0,3.9,48,8,1,8,640,160.6692308,4.2,15.18538462,78.0,3.9,18.22,179.9,3.8,14.92666667,78.0
0,14,17.975,84.9,3.3,43,9,0,6,20944,79.9,3.9,23.00565217,84.9,3.3,17.975,39.99,4.0,13.998,88.24
8,16,16.645625,78.0,3.9,178,9,1,4,640,105.648625,4.2,2.181647059,105.0,4.2,13.63142857,150.1333333,3.8,19.44777778,78.0
5,1,17.67,59.9,4.1,26,8,1,6,19800,59.9,4.1,17.67,59.9,4.2,16.26,59.9,4.1,17.67,59.9
8,4,14.2125,232.49,3.8,43,9,2,10,2856,134.9,4.2,6.81,232.49,3.8,14.2125,232.49,3.8,14.2125,164.57
8,5,10.24,78.0,3.9,260,8,3,5,640,103.7925234,4.2,0.095438596,105.0,4.2,11.3772973,132.53125,3.8,15.7621875,78.0
6,9,15.16888889,64.99,3.9,23,10,2,4,3960,19.99,4.3,18.03846154,64.99,3.9,15.16888889,64.99,3.9,15.16888889,64.99
5,1,28.89,99.99,4.3,3,8,2,2,8000,99.99,4.3,28.89,99.99,4.3,28.89,99.99,4.3,28.89,99.94
8,13,16.65384615,108.0,4.2,73,10,1,12,7632,149.0,4.2,19.1,108.0,4.2,16.65384615,185.96,3.8,18.686,108.0
1,25,39.2172,119.0,4.2,78,8,3,5,8000,119.0,4.2,39.2172,149.9,4.3,18.94307692,79.8,3.5,14.41454545,120.9230769
5,7,73.59,139.0,4.2,46,8,1,8,8000,49.91,4.1,20.32833333,49.9,4.2,36.442,49.9,4.1,32.32,139.0
4,44,16.13272727,75.0,4.1,64,8,4,11,15000,75.0,4.1,16.13272727,36.85428571,3.7,13.65214286,99.9,4.4,21.19,75.0
1,12,25.24916667,109.9,3.5,35,10,1,12,2210,149.99,4.2,38.57,109.9,3.5,25.24916667,109.9,3.5,25.24916667,109.9
4,1,7.78,38.4,3.7,5,10,1,7,10000,75.0,4.1,15.856,38.4,3.7,7.78,38.4,3.7,7.78,38.35
1,10,39.046,119.99,4.2,18,8,1,8,8000,119.99,4.2,39.046,149.9,4.3,24.76,77.9,3.5,13.415,119.99
1,6,48.10833333,139.99,4.2,17,10,1,7,8000,139.99,4.2,48.10833333,139.99,4.2,48.10833333,139.99,4.2,48.10833333,159.99
0,60,13.99383333,89.9,3.9,123,10,1,7,20000,89.9,3.9,13.99383333,205.0,4.4,22.1959322,45.95,4.0,14.84,89.9
3,6,24.87833333,169.99,3.8,18,9,1,4,16530,89.86333333,4.2,19.87666667,129.99,4.3,23.49,35.0,4.4,14.845,173.8081818
5,11,30.53909091,99.99,4.1,21,8,1,3,8000,99.99,4.1,30.53909091,99.99,4.1,30.53909091,99.99,4.1,30.53909091,99.99
0,2,13.02,89.9,3.9,2,8,2,2,20000,89.9,3.9,13.02,89.9,3.9,13.02,89.9,3.9,13.02,89.85
5,1,13.44,59.9,4.2,34,8,1,5,32560,59.9,4.1,19.7325,59.9,4.2,26.24666667,59.9,4.2,13.44,59.9
0,18,18.89833333,88.48823529,3.9,41,10,1,12,20000,88.48823529,3.9,18.89833333,88.48823529,3.9,18.89833333,39.99,4.0,15.23,89.9
5,4,21.21,49.9,4.3,102,8,3,5,32560,53.41515152,4.1,10.75303571,53.70952381,4.2,13.51034483,53.05789474,4.1,12.98,53.9
8,11,17.02545455,204.6181818,4.1,90,8,2,2,2992,128.2416667,4.2,15.92666667,108.0,4.2,18.25363636,182.0,3.8,19.33,229.9
8,2,21.88,199.0,3.8,59,8,2,1,2856,199.0,3.8,21.88,108.0,4.2,16.19636364,199.0,3.8,21.88,185.96
0,22,19.20909091,86.9,3.9,62,8,2,2,20000,86.9,3.9,19.20909091,86.9,3.9,19.20909091,39.99,4.0,13.74944444,86.9
8,8,15.14125,229.9,4.1,48,8,1,8,3510,160.6692308,4.2,15.18538462,229.9,4.1,15.14125,179.9,3.8,14.92666667,229.85
5,17,32.86352941,99.0,4.1,339,8,4,11,19656,52.40694444,4.1,17.06747253,53.64828125,4.2,16.07586207,53.78571429,4.1,18.27550725,99.0
5,1,17.16,59.9,4.2,17,10,2,4,32560,59.9,4.2,17.16,59.9,4.2,17.16,59.9,4.2,17.16,59.85
8,1,17.13,339.9,3.7,59,8,2,1,3042,339.9,3.7,17.13,108.0,4.2,16.19636364,199.0,3.8,21.88,348.8
8,18,14.04111111,148.7785714,4.2,54,9,1,9,2288,148.7785714,4.2,14.04111111,148.7785714,4.2,14.04111111,164.57,3.8,19.528,160.6692308
8,7,23.38571429,105.0,4.2,61,8,1,8,7632,112.0,4.2,13.44,105.0,4.2,23.38571429,145.5509091,3.8,21.89727273,105.0
3,4,17.41,129.99,4.3,102,8,2,1,15750,99.99,4.2,16.54,129.99,4.3,17.41,29.5,4.4,16.53263158,129.99
0,9,22.44777778,84.9,3.3,26,9,1,7,20944,77.93333333,3.9,19.952,84.9,3.3,22.44777778,39.99,4.0,20.4175,84.9
0,17,19.98235294,86.9,3.9,43,9,1,3,20000,86.9,3.9,19.98235294,86.9,3.9,19.98235294,39.99,4.0,16.46235294,86.9
1,1,13.9,79.9,4.0,18,8,1,8,2808,119.99,4.2,39.046,149.9,4.3,24.76,77.9,3.5,13.415,66.34214286
5,7,15.79428571,59.9,4.0,34,8,1,5,19800,59.9,4.1,19.7325,59.9,4.2,26.24666667,59.9,4.0,15.79428571,59.9
5,13,43.14153846,179.99,4.2,339,8,4,11,8000,52.40694444,4.1,17.06747253,53.64828125,4.2,16.07586207,53.78571429,4.1,18.27550725,179.99
6,24,16.56291667,89.99,4.1,81,9,2,10,3960,23.99,4.3,13.13666667,89.99,4.1,16.56291667,58.99,3.9,19.06526316,89.99
4,34,13.75058824,34.58117647,3.8,64,8,4,11,14000,75.0,4.1,16.13272727,36.85428571,3.7,13.65214286,99.9,4.4,21.19,38.4
5,4,33.09,104.25,4.1,115,9,1,9,8000,59.9,4.1,17.18702703,59.9,4.2,16.81176471,59.9,4.1,16.29461538,104.2
4,2,19.32,35.0,3.8,18,9,0,6,14000,89.9,4.1,21.93,35.0,3.7,18.10153846,99.9,4.4,25.636,35.0
5,6,48.17833333,89.99,4.3,58,9,0,6,8000,49.9,4.1,19.89083333,49.9,4.2,23.25166667,49.9,4.1,22.87866667,110.0
6,27,25.90074074,66.99,3.9,113,9,1,7,2964,23.99,4.3,18.81,79.99,4.1,16.745,58.99,3.9,7.67,66.99
8,31,18.26129032,117.4412903,4.2,125,9,1,3,2288,117.4412903,4.2,18.26129032,105.6428571,4.2,21.6652381,151.8784375,3.8,20.31375,128.2416667
8,10,21.229,119.19,4.0,178,9,1,4,4480,105.648625,4.2,2.181647059,105.0,4.2,13.63142857,150.1333333,3.8,19.44777778,123.9666667
0,7,19.08428571,47.9,4.2,34,9,1,4,8000,85.045,3.9,12.94,47.9,4.2,19.08428571,39.99,4.0,14.23615385,47.9
6,6,10.115,29.9,4.5,112,10,1,12,1200,23.99,4.3,12.45684211,89.99,4.1,15.89473684,58.99,3.9,16.33222222,29.9
0,1,4.41,84.9,3.3,15,8,1,8,20944,74.0,3.9,17.25571429,84.9,3.3,4.41,39.24,4.0,16.33375,84.9
0,7,18.66285714,99.0,3.3,41,10,1,12,20944,88.48823529,3.9,18.89833333,99.0,3.3,18.66285714,39.99,4.0,15.23,99.0
5,6,28.37333333,49.91,4.1,54,9,1,7,19800,49.91,4.1,28.37333333,49.9,4.2,33.28142857,49.9,4.1,20.99,49.9
4,9,18.68555556,38.4,3.7,52,8,2,2,10000,69.9,4.1,16.11590909,38.4,3.7,18.68555556,99.9,4.4,28.89076923,38.4
4,1,11.85,38.4,3.8,14,8,1,8,14000,75.0,4.1,15.37692308,38.4,3.7,12.105,38.4,3.8,11.85,38.35
6,38,24.77447368,64.99,3.9,159,8,3,5,2964,23.99,4.3,7.988571429,79.99,4.1,21.943125,58.99,3.9,9.4225,64.99
6,15,17.998,59.25666667,3.9,61,10,1,7,3960,19.99,4.3,11.13517241,89.99,4.1,12.11882353,59.25666667,3.9,17.998,58.79952381
4,17,13.46941176,35.0,3.7,92,9,1,4,10000,69.9,4.1,9.071566265,35.0,3.7,13.46941176,99.9,4.4,23.32769231,35.48571429
8,20,19.528,164.57,3.8,54,9,1,9,2856,148.7785714,4.2,14.04111111,164.57,3.8,19.528,164.57,3.8,19.528,179.9
1,15,18.75466667,178.0571429,4.2,11,8,1,5,7650,178.0571429,4.2,18.75466667,178.0571429,4.2,18.75466667,178.0571429,4.2,18.75466667,178.0071429
6,11,36.24636364,364.0,4.3,113,9,1,7,11400,23.99,4.3,18.81,79.99,4.1,16.745,58.99,3.9,7.67,364.0
3,3,17.95,99.99,4.3,38,10,1,12,32736,99.99,4.2,15.26666667,129.99,4.3,25.59,99.99,4.3,17.95,99.99
0,5,13.998,39.99,4.0,43,9,0,6,3800,79.9,3.9,23.00565217,39.99,4.0,13.998,39.99,4.0,13.998,39.99
6,21,17.30904762,330.0,4.2,118,9,1,4,2992,330.0,4.2,17.30904762,79.99,4.1,14.485,58.99,3.9,16.30272727,325.8928571
6,21,13.90333333,58.79952381,3.9,53,8,1,6,3960,19.99,4.3,12.68333333,89.99,4.1,14.16333333,58.79952381,3.9,13.90333333,64.99
1,18,39.39888889,137.9,4.2,36,8,4,11,7650,149.99,4.2,42.51722222,137.9,4.2,39.39888889,109.9,3.5,15.52,137.9
3,4,13.6375,35.0,4.4,4,8,3,5,7776,35.0,4.4,13.6375,35.0,4.4,13.6375,35.0,4.4,13.6375,35.0
5,2,34.2,119.99,4.1,26,8,1,6,8000,59.9,4.1,17.67,59.9,4.2,16.26,119.99,4.1,34.2,109.99
3,8,22.87625,176.99,3.8,20,8,2,2,16530,99.99,4.2,13.72,129.99,4.3,16.71,176.99,3.8,22.87625,166.99
7,10,12.215,56.99,4.3,15,8,2,1,3360,56.99,4.3,12.215,117.9,4.4,14.03833333,56.99,4.3,12.215,56.99
7,20,12.714,56.99,4.3,27,8,4,11,3360,56.99,4.3,12.714,118.05,4.4,14.29375,56.99,4.3,12.714,56.99
3,2,17.45,99.99,4.3,42,8,4,11,32736,99.99,4.2,16.1875,129.99,4.3,22.67444444,99.99,4.3,17.45,99.99
8,8,14.165,148.5,4.0,59,8,2,1,4480,148.5,4.0,14.165,108.0,4.2,16.19636364,199.0,3.8,21.88,149.0
4,47,17.44638298,75.0,4.1,40,10,1,12,15000,75.0,4.1,17.44638298,75.0,4.1,17.44638298,99.9,4.4,20.64666667,75.0
5,2,33.93,53.9,4.3,111,9,1,4,32560,53.9,4.1,5.28173913,53.9,4.2,19.46846154,53.9,4.1,19.07142857,53.9
0,14,9.212857143,88.24,3.3,57,8,3,5,20944,83.64961538,3.9,16.78038462,88.24,3.3,9.212857143,39.99,4.0,10.25631579,90.875
6,4,15.6,84.99,3.8,89,9,1,9,8151,23.99,4.3,16.12,89.99,4.1,13.96428571,58.99,3.9,15.6392,84.99
1,6,16.14,98.9,4.0,36,8,4,11,2808,149.99,4.2,42.51722222,98.9,4.0,16.14,109.9,3.5,15.52,98.9
5,23,18.05043478,59.9,4.1,113,8,1,8,19800,59.9,4.1,18.16230769,59.9,4.2,17.68111111,59.9,4.1,18.05043478,59.9
6,16,21.943125,79.99,4.1,159,8,3,5,3960,23.99,4.3,7.988571429,79.99,4.1,21.943125,58.99,3.9,9.4225,79.99
5,15,22.87866667,49.9,4.1,58,9,0,6,19800,49.9,4.1,19.89083333,49.9,4.2,23.25166667,49.9,4.1,22.87866667,53.05789474
6,26,30.24153846,66.99,3.9,131,9,0,6,2964,23.99,4.3,16.27,79.99,4.1,13.36230769,58.99,3.9,16.43,64.99
8,3,10.3,78.0,3.9,17,8,1,6,640,163.0,4.2,14.265,78.0,3.9,10.3,185.0,3.8,14.74,77.95
5,7,43.38142857,120.0,4.3,160,8,2,2,8000,50.54516129,4.1,16.61153846,50.9,4.2,17.51944444,50.35714286,4.1,18.281875,127.7272727
7,12,11.02666667,118.0,4.4,34,10,1,12,4693,56.99,4.3,13.82,118.0,4.4,11.02666667,118.0,4.4,11.02666667,118.05
1,15,21.70066667,149.8525,4.2,15,8,1,6,7650,159.99,4.2,42.03333333,149.8525,4.2,21.70066667,149.8525,4.2,21.70066667,178.0571429
5,21,47.52571429,89.99,4.1,339,8,4,11,8000,52.40694444,4.1,17.06747253,53.64828125,4.2,16.07586207,53.78571429,4.1,18.27550725,92.594
6,16,20.29875,330.0,4.2,131,9,0,6,2992,23.99,4.3,16.27,79.99,4.1,13.36230769,58.99,3.9,16.43,330.0
8,11,15.48,118.3636364,4.2,122,9,1,7,2288,118.3636364,4.2,15.48,105.0,4.2,24.93875,155.0,3.8,16.47,119.0
5,14,33.28142857,49.9,4.2,54,9,1,7,32560,49.91,4.1,28.37333333,49.9,4.2,33.28142857,49.9,4.1,20.99,49.9
5,11,38.05545455,99.0,4.1,184,10,1,12,19656,55.1,4.1,15.75960784,55.425,4.2,19.184375,55.75,4.1,17.26727273,99.0
5,7,42.21142857,110.0,4.1,111,9,1,4,8000,53.9,4.1,5.28173913,53.9,4.2,19.46846154,53.9,4.1,19.07142857,113.3333333
6,13,28.42,330.0,4.2,113,9,1,7,2992,23.99,4.3,18.81,79.99,4.1,16.745,58.99,3.9,7.67,330.0
7,4,14.5575,56.99,4.3,12,8,2,2,3360,56.99,4.3,14.5575,117.8888889,4.4,13.88090909,56.99,4.3,14.5575,56.99
2,12,12.80333333,20.66666667,3.9,38,9,2,10,2304,21.54285714,4.2,13.53428571,20.66666667,3.9,12.80333333,20.66666667,3.9,12.80333333,19.9
1,56,27.25303571,120.9230769,4.2,107,9,1,4,8000,120.9230769,4.2,27.25303571,149.9,4.3,30.22742857,80.66666667,3.5,18.17230769,136.1428571
6,11,20.47818182,322.1363636,4.3,139,8,4,11,11400,23.99,4.3,12.37535714,89.99,4.1,16.99038462,58.99,3.9,15.71166667,349.9
5,1,67.02,101.0,4.1,116,9,1,3,19656,53.9,4.1,20.35967742,53.9,4.2,21.85285714,53.9,4.1,19.02423077,101.0
7,4,12.28,49.99,4.3,19,8,1,8,3360,49.99,4.3,12.28,116.9066667,4.4,17.79058824,49.99,4.3,12.28,49.99
8,22,14.71227273,118.1318182,4.0,260,8,3,5,4480,103.7925234,4.2,0.095438596,105.0,4.2,11.3772973,132.53125,3.8,15.7621875,119.19
3,12,18.755,146.99,3.8,33,9,2,10,16530,99.99,4.2,16.95,119.99,4.3,19.997,146.99,3.8,18.755,146.94
0,3,15.1,45.95,4.0,50,9,2,10,3800,89.9,3.9,21.57214286,45.95,4.0,15.1,45.95,4.0,15.1,45.95
1,5,15.48,94.0,4.0,107,9,1,4,2808,120.9230769,4.2,27.25303571,149.9,4.3,30.22742857,80.66666667,3.5,18.17230769,87.5
8,32,20.31375,151.8784375,3.8,125,9,1,3,2856,117.4412903,4.2,18.26129032,105.6428571,4.2,21.6652381,151.8784375,3.8,20.31375,182.0
4,13,23.32769231,99.9,4.4,92,9,1,4,12000,69.9,4.1,9.071566265,35.0,3.7,13.46941176,99.9,4.4,23.32769231,99.9
5,12,30.83416667,92.594,4.1,146,9,2,10,8000,59.9,4.1,18.06589744,59.9,4.2,17.59548387,59.9,4.1,16.81416667,104.25
5,10,54.763,159.0,4.2,58,9,0,6,8000,49.9,4.1,19.89083333,49.9,4.2,23.25166667,49.9,4.1,22.87866667,179.0
0,1,15.1,45.95,4.0,57,8,1,5,3800,89.9,3.9,15.01189655,215.0,4.4,8.76,45.95,4.0,15.1,45.9
4,1,21.19,99.9,4.4,64,8,4,11,12000,75.0,4.1,16.13272727,36.85428571,3.7,13.65214286,99.9,4.4,21.19,99.85
4,12,17.95,38.4,3.7,7,9,1,9,10000,38.4,3.7,17.95,38.4,3.7,17.95,38.4,3.7,17.95,38.4
4,10,25.636,99.9,4.4,18,9,0,6,12000,89.9,4.1,21.93,35.0,3.7,18.10153846,99.9,4.4,25.636,99.9
